DATE,NGDPDSAIXARQ,NGDPDSAIXAUQ,NGDPDSAIXBRQ,NGDPDSAIXCAQ,NGDPDSAIXDEQ,NGDPDSAIXESQ,NGDPDSAIXFRQ,NGDPDSAIXGBQ,NGDPDSAIXIDQ,NGDPDSAIXITQ,NGDPDSAIXJPQ,NGDPDSAIXKRQ,NGDPDSAIXMXQ,NGDPDSAIXPLQ,NGDPDSAIXTRQ,NGDPDSAIXUSQ,NGDPDSAIXZAQ,NGDPNSAXDCARQ,NGDPNSAXDCAUQ,NGDPNSAXDCBRQ,NGDPNSAXDCCAQ,NGDPNSAXDCDEQ,NGDPNSAXDCESQ,NGDPNSAXDCFRQ,NGDPNSAXDCGBQ,NGDPNSAXDCIDQ,NGDPNSAXDCINQ,NGDPNSAXDCITQ,NGDPNSAXDCJPQ,NGDPNSAXDCKRQ,NGDPNSAXDCMXQ,NGDPNSAXDCPLQ,NGDPNSAXDCRUQ,NGDPNSAXDCSAQ,NGDPNSAXDCTRQ,NGDPNSAXDCUSQ,NGDPNSAXDCZAQ,NGDPRNSAXDCARQ,NGDPRNSAXDCAUQ,NGDPRNSAXDCBRQ,NGDPRNSAXDCDEQ,NGDPRNSAXDCESQ,NGDPRNSAXDCFRQ,NGDPRNSAXDCGBQ,NGDPRNSAXDCIDQ,NGDPRNSAXDCINQ,NGDPRNSAXDCITQ,NGDPRNSAXDCJPQ,NGDPRNSAXDCKRQ,NGDPRNSAXDCMXQ,NGDPRNSAXDCPLQ,NGDPRNSAXDCRUQ,NGDPRNSAXDCSAQ,NGDPRNSAXDCTRQ,NGDPRNSAXDCUSQ,NGDPRNSAXDCZAQ,NGDPRSAXDCARQ,NGDPRSAXDCAUQ,NGDPRSAXDCBRQ,NGDPRSAXDCCAQ,NGDPRSAXDCDEQ,NGDPRSAXDCESQ,NGDPRSAXDCFRQ,NGDPRSAXDCGBQ,NGDPRSAXDCIDQ,NGDPRSAXDCITQ,NGDPRSAXDCJPQ,NGDPRSAXDCKRQ,NGDPRSAXDCMXQ,NGDPRSAXDCPLQ,NGDPRSAXDCSAQ,NGDPRSAXDCTRQ,NGDPRSAXDCUSQ,NGDPRSAXDCZAQ,NGDPSAXDCARQ,NGDPSAXDCAUQ,NGDPSAXDCBRQ,NGDPSAXDCCAQ,NGDPSAXDCDEQ,NGDPSAXDCESQ,NGDPSAXDCFRQ,NGDPSAXDCGBQ,NGDPSAXDCIDQ,NGDPSAXDCITQ,NGDPSAXDCJPQ,NGDPSAXDCKRQ,NGDPSAXDCMXQ,NGDPSAXDCPLQ,NGDPSAXDCTRQ,NGDPSAXDCUSQ,NGDPSAXDCZAQ
2014-10-01,291.0082345798,105.6098129829,138.3890287612,108.1018302472,106.9777184617,99.8961943672,103.9093053402,107.7197296894,125.0064632845,105.8095239886,99.6723731451,105.3738119094,118.6405272293,105.4243688033,135.6718674458,108.0261435173,124.9032009682,1252641.0,421535,1508524.7,514078,752650,268559,555130.9,479868,2697695400,31849200,430189.9,135750800,407377000,4721194.2,471596.4,22130452.9,649121.8,559349.110,4545567,1065146.2,171675.4,513744,310386.2,700940.64633141,267060.27353764,533074.18018403,520462,2161552500,26459500,392985.38601095,135380800,423220200,5734954.3,448744.21763984,34300895.6,634595.7,415372.37355616,4709584,1121107.4,175180.8,495047,309136.7,516991.5,693753.54917344,260963.87864026,521098.82839472,512334,2178697000,385940.90137738,132337275,406194100,5627030.1,405325.61506304,625883.8,393904.20175452,4625007.8,1100595.2,1261921.9,405536,1473950.2,503486,742146,260693,541458,472452,2722835600,408353.3,130602100,396785200,4636507.9,427274.8,534196.439444,4478019.8,1056914.2
2015-01-01,302.9975940332,105.3463401470,140.7740911525,107.1069879014,107.9996958840,100.7533738430,104.3213318691,107.9216001561,126.5473522120,105.8701309812,100.4650830195,107.7495453842,118.8459291693,106.5757334638,138.5025095692,107.9672956199,126.8293829327,1273173.4,392284,1456658.7,472379,737210,257357,541601.3,469939,2728180700,33146700,388813.2,133103300,394273000,4597594.1,412279.3,18467912.8,654710.3,500472.611,4411435,1058149.6,168187.5,479404,301173.0,683026.79526160,255901.44504316,520313.28967892,508657,2158040000,27837300,375403.74043213,135545500,393340900,5542519.6,386687.47003207,27788338.2,641727.9,359319.43090202,4562381,1083840.9,177662.0,499779,307401.6,514113.0,690268.41510546,263958.38963682,523871.84502987,513850,2205361500,387056.34702477,134346400,409287800,5653191.6,411944.98657388,632607.2,401351.94443835,4666655.3,1108545.4,1332522.1,408391,1490937.5,496075,745472,265947,546497.8,474738,2790133400,409768.1,133639350,408821200,4666128.7,438995.2,555652.901733,4515882.3,1080965.7
2015-04-01,313.3709809280,104.9742784112,144.0625968061,107.4337419367,108.4395371872,100.5742841005,104.4959118122,107.7065238000,128.1845502926,106.0903875738,100.9709291668,107.9561925827,120.7319393928,107.3679048540,141.9938409621,108.5872744001,129.7499312429,1487869.7,408797,1479969.8,487051,741980,272258,547999.7,472238,2867948400,32435400,412565.6,132899800,411386800,4771906.1,433578.7,19751015.0,652337.1,566138.634,4580499,1106056.5,197809.0,502799,298632.1,686581.68564439,270024.95872746,523962.81915359,511624,2238704400,27282800,390906.33219698,131367000,411511300,5710796.4,402258.10597612,29675741.6,644731.7,399171.84967807,4696817,1099417.3,182297.5,500407,299237.8,512709.5,695635.55529092,266806.75418036,524725.81667081,516876,2230747800,388530.02974944,134562850,411277500,5705286.4,414223.96034942,652556.1,407467.62263983,4695560.8,1099186.4,1414100.2,407460,1485245.6,496230,754328,268339,548304.7,476582,2858763800,412184,134528625,411596500,4783858.5,444704.9,578339.939536,4569946.0,1096521.2
2015-07-01,346.1768919860,105.0987242559,148.0607766488,107.9102864518,108.7501700512,100.5676856917,104.8508380857,108.0268447563,129.1583486397,106.5910892548,101.1988207321,107.7907826921,121.7123116508,107.2118796984,144.8272161861,108.8752848032,130.8642548153,1555432.7,411270,1508228.3,521592,765670,266501,540983.9,480452,2990645000,33558800,414276.0,131976100,420790800,4866792.0,440997.2,21788589.4,619818.2,634505.317,4625898,1115422.6,179570.3,505136,299550.7,704356.12834494,268029.61225664,516549.18105461,519821,2312843500,27680900,391723.93657242,133748400,415415800,5752905.1,412067.12675752,31548075.8,644446.0,437845.76986408,4741070,1107571.9,181830.5,505489,294574.5,514545.5,698353.92872290,269223.63871975,525823.54557501,518915,2258528600,389344.71806068,134709525,417287500,5771612.7,419784.31051333,655982.8,413178.33795439,4714354.5,1104137.4,1558136.5,412086,1502677.4,500216,759445,270752,551318,479885,2916353700,414997.7,134979225,416971300,4878770.5,450019.5,598147.511095,4600406.5,1110919.8
2015-10-01,370.8827714981,104.5562293532,150.6260921419,107.3438373976,108.9571623951,100.4453461724,105.0576223018,108.6047363775,129.4569029543,106.6463536876,101.2956271790,107.9915977691,122.8146196020,108.9619073745,148.0998379835,108.8727101532,132.8171989281,1638035.1,427742,1550930.3,509419,781320,281976,567848.3,493822,2939558700,34766300,439700.2,140053200,431569800,4992322.6,511615.4,23079842.9,583700.8,649824.781,4677188,1141163.9,175920.4,526476,293254.3,714184.35849114,277875.11106106,539172.95974452,531459,2272929200,28363900,399238.35202482,137420300,437752400,5861933.3,471506.94513153,33752889.0,665353.5,446905.25285485,4799354,1129962.4,179697.2,508457,292303.3,514886.5,701490.54109208,271843.33874496,526874.99634640,521920,2287879200,391235.24650211,134474550,420167600,5753528.5,423199.28480139,656665.3,417999.57898362,4723051.5,1108923.4,1649752,412366,1516926.4,497920,764308,273054,553509.9,485246,2961081900,417229,134872675,420631400,4907530.8,461085.9,618800.990921,4608784.3,1132385.8
2016-01-01,415.2288642497,104.2303357487,154.8869750281,107.0735603818,109.5111186328,100.5080312981,105.2766430418,109.2122054541,129.4825177095,107.2960241118,101.6171891540,109.9097731508,124.7104107254,107.7246777188,149.9599678361,108.7785329602,136.1797515369,1751661.3,398021,1500298.9,475252,762950,265989,552543.9,485588,2929269000,36958100,400567.4,135811800,413495100,4885160.4,428321.4,18885121.1,594201.1,567941.668,4521822,1136270.4,169413.0,492215,285698.0,697803.98105643,265251.83545572,526956.46511483,518163,2264721000,30367400,380905.70705248,136877800,404413100,5633943.9,395988.44943451,27730929.1,662251.9,377081.94574984,4641851,1083940.6,178410.7,513160,287553.0,517933.0,707415.29941161,273692.53876275,530138.90900007,523813,2315313200,392603.18908107,135442575,421313100,5752634.6,422283.15835484,654663.4,419510.80629591,4750422.5,1111572.2,1833788,414883,1534487.6,499605,774682,275083,558099.9,489730,2997181200,421238.4,136274800,429269900,4982510.2,454863.6,628838.414081,4631483.3,1163827.9
2016-04-01,460.9011879161,104.7334213988,156.6560801019,107.8105585825,109.8627931170,100.7801516998,105.1434395620,109.5371087308,130.7070459903,107.4302416891,101.4395252842,109.9727334616,126.9952676000,107.6641494636,152.1874463122,109.5176211345,138.8893151662,2103639.1,421903,1559050.2,490410,779080,281932,560783.6,490520,3073536700,36397700,423857.8,134271000,434536300,5139070.9,448549.5,20452234.6,623176.6,635574.637,4690281,1200075.5,190175.8,519854,289020.6,711117.39279407,278958.78203923,532092.52863299,523305,2355445000,29650900,396827.87257345,131994900,426490200,5839716.0,415811.54888501,29770949.6,653662.7,419142.31810576,4768308,1113437.0,175333.9,516574,289750.8,515353.0,710830.77152113,274827.90780593,528149.72220119,526750,2344505700,393370.65181122,135261975,426505800,5770905.6,428482.30543515,663556.4,425513.52943175,4765677.3,1112641.7,2000388.8,419659,1563876.6,500538,780922,276972,555302.3,493941,3063673000,422589.8,135855150,434809600,5089911.2,461281.7,647310.684714,4677925.5,1188126.6
2016-07-01,491.0053456085,106.0708189940,158.8082875729,108.4761929815,110.0352873393,101.1280755074,105.2288970745,110.6129039119,131.9044495119,107.6095823423,101.2695518898,109.4673363422,129.8117067890,107.8132016354,153.7230472810,109.7977342434,140.2196907917,2131907.2,423729,1577170.5,530194,788980,275938,546028.0,497047,3205019000,37541200,422790.6,132639500,439479800,5230494.4,453478.9,22235115.2,625046.2,670483.688,4746661,1204502.6,173595.6,515226,292199.2,717460.43213540,276260.54072295,519278.88921076,526105,2429260600,30357600,396338.30714142,134430300,427009600,5803647.0,420837.74555511,31566490.5,657615.9,434915.86959209,4819182,1117489.1,175791.6,516765,287355.3,520701.3,712224.79382301,277182.15815117,530215.23410430,528712,2373155200,395467.20420203,135536050,428246600,5824610.8,430915.05160187,661500.1,413311.19087289,4799484.5,1112506.2,2136608.9,425175,1572254.9,508855,783682,280309,557927.1,500650,3129519800,425551.3,135902325,434577900,5251211,464542.9,635092.117024,4723159.8,1199361.2
2016-10-01,515.3862600299,108.4054533153,161.5338460875,109.4995127719,110.5129371849,101.2080211980,105.2879061752,111.3775298380,133.7483248945,107.6868611180,101.3091423179,110.7037791857,132.3299365586,107.6894504887,164.1004196746,110.3295658715,141.1377521873,2240952.0,456351,1632808.5,529679,803730,290561,574774.2,518490,3193903800,38750100,448571.0,141642300,453268400,5504064.8,522855.1,24043612.8,655075.7,752559.717,4840483,1218706.0,173293.4,541164,286623.3,723942.87984599,283920.80208698,544675.65721959,543784,2385186800,30796200,403342.36662365,138834500,448967400,5996183.8,489280.20967904,33934435.9,684080.2,466708.49466489,4912331,1135304.2,176941.6,522403,287259.9,523622.5,714943.20410829,278689.35558503,533423.20721954,532082,2401639300,396945.68474470,135736475,430814800,5887708.2,439366.49006579,672286.2,436083.03237275,4826088,1113450.8,2257373.8,439274,1598707.9,516537,790088,282056,561617.5,507324,3211354500,427449,136156500,442122100,5411069.1,473110.2,715318.493814,4772344.8,1208238.8
2017-01-01,546.4916423190,110.0273616723,162.0343100181,110.3266377147,110.8093231336,101.7995050740,105.5496174735,111.8840505770,135.7393508727,107.7026809366,101.0457131554,111.7448559436,134.6870667954,109.0800540687,164.3652400892,110.8918465328,143.8390249631,2310219.4,429753,1585673.4,499834,798840,276729,564720.3,507548,3228172200,41227700,410910.7,136277100,433086100,5481692.0,459118.2,20586119.1,657878.4,654453.583,4674704,1207915.8,170361.2,503026,286503.7,722897.32168318,271952.70003633,536703.03517470,531562,2378146400,32277300,389734.06570034,138219400,417033000,5827675.4,419498.59200266,28094388.6,661677.7,397032.75764224,4698367,1091113.5,178743.0,524315,290348.2,530210.8,723516.71996798,280877.57560609,536771.94701437,536566,2431860900,398836.21318612,136798000,435027100,5925644.6,444600.79441601,657099.3,442052.42150426,4849585.8,1118707.7,2417983.1,447478,1620901.8,526987,801707,285932,566548,513926,3300172300,429547.9,136864500,450643400,5542940.2,484928.6,726280.401676,4820021.0,1237177.2
2017-04-01,561.9340829292,109.2877002053,162.4529589356,110.3206777404,111.4123710488,102.0860300581,105.7238991138,111.9555934253,136.2957995829,108.1053873326,101.2527585872,111.7665843773,136.1046203743,109.4658490379,167.4460379725,111.1813460218,145.4233260117,2639552.1,449545,1630729.6,524426,801190,294313,572036.1,510615,3366787300,40089200,432079.0,136012700,454226700,5588522.8,478551.6,21917573.8,650512.9,740272.382,4889678,1266805.7,194600.4,531652,291296.6,720666.80620173,288250.51503187,540497.96230554,533298,2473512900,31463400,402423.91402702,133903700,438219700,5928553.8,435986.45513336,30468219.5,652534.5,441364.74661109,4893234,1125688.3,180348.5,527584,292148.2,535791.5,730208.16521690,283754.77176280,541468.83934654,540020,2462298600,400609.14804913,137334600,438331200,5931156.2,448923.34191000,664724.7,452132.62607301,4876737.3,1124808.1,2508641.5,447241,1635164.4,532505,813525,289674,572449.1,517565,3355176000,433070.6,137682900,454154400,5606488.4,491375,756765.449096,4859660.8,1257624.7
2017-07-01,615.1121364333,109.6457557059,162.5508464326,110.8934829802,111.9188612909,102.0314550424,105.8434241233,112.0339861375,137.4986139103,108.4642221711,101.5963126119,113.4939884804,137.5840175117,109.6820658572,173.9258375428,111.7526554572,148.0519892331,2779105.6,451966,1648635.3,559074,823940,287586,564441.4,520711,3504138500,41572500,431547.1,135786900,473427500,5606116.6,489383.7,23718216.2,669249.6,839912.110,4958224,1288602.9,180280.1,532342,296993.3,736768.36689791,284327.42725219,533306.23677546,542337,2552296900,31972000,401410.25769917,137179600,443648200,5872811.7,444969.94354773,32399407.8,660411.2,486192.70113718,4950878,1132522.3,182786.6,532395,293360.4,535959.8,734808.60004631,285541.33758645,546323.40581810,543452,2493389600,402148.58910285,138460825,444445600,5895284.1,455486.09468672,668243.3,458986.58845741,4915191.5,1126876.6,2783167.5,452798,1642938.5,535438,822372,291342,578234.4,521219,3427524600,436177.8,139282975,467606600,5633151.4,499543.1,797966.522940,4923148.8,1282712.0
2017-10-01,645.9834673318,109.8550155904,165.9889145844,112.4505835614,112.3947664898,102.9478188000,105.9799228716,113.0558909471,138.9028764651,108.8591255704,101.4219684573,112.8121964528,138.9145031198,109.6624146992,182.4193313733,112.4403475806,149.5372046083,2931351.4,472307,1720440.8,557307,843190,303864,596046.3,543608,3490727700,43391900,462056.0,144996300,474957900,5859878.9,555740.5,25621245.2,703589.2,899066.192,5089495,1314865.5,181148.2,552451,294007.4,746387.47988349,292724.38604267,561143.55999366,560218,2508971900,32849900,410154.88974547,141917300,461910600,6080066.4,509969.48108701,34287687.9,681135.0,500630.98329290,5069624,1152377.6,184511.8,534702,294896.8,538679.0,741778.89582224,287081.34340772,549578.33336455,547377,2525379000,404366.21584199,138630900,443007600,5971346.2,461692.77233758,667068.7,467628.20954601,4970588,1131309.2,2950436.3,455628,1686474.3,545711,833703,295544,582429.6,529772,3506952800,440179.9,139214750,463293700,5761008.8,506259.4,852691.893653,5009272.0,1300676.0
2018-01-01,717.0348314877,110.9130457579,168.7933163035,112.3919095519,112.8868874588,102.7990274084,106.4121063651,113.3103388526,140.4223353502,109.0988192000,101.5731732922,112.6017180659,140.8595292891,109.9666425168,186.3873601162,113.1555177525,149.3705643634,3114447.6,446663,1682083.1,523396,823520,286711,580873.3,523874,3510363100,45846900,421625.7,138916500,449357800,5792180.5,489978.7,22474464.3,749238.7,796936.676,4962408,1268133.0,176831.1,517948,291961.5,732307.32672158,278597.88977770,547597.90858421,539965,2498697500,35160600,394056.23983739,140173000,429235500,5887852.8,445087.30547712,28814381.4,672395.2,426840.77356129,4890817,1105468.6,183571.9,540338,295679.8,544941.3,737300.53756333,288307.18406468,549494.56897801,547688,2557814900,403975.99331139,138736325,448561500,6053910.8,470201.38735565,671917.8,473554.40593266,5011019.3,1137294.2,3258270.6,464865,1719521,551767,832298,296377,584715.6,531266,3590851300,440723.4,139528325,468226700,5922443.8,517019.7,882280.969267,5082138.3,1306099.9
2018-04-01,788.0493087447,111.5176685587,169.9045419233,113.1894785505,113.4463494534,103.3102703092,106.5909286347,114.0465082055,141.8690330887,109.5570928159,101.4007946083,112.8523239474,142.8674439103,110.0966913651,192.6154518481,113.9553287410,151.9497923149,3607848.5,473591,1734099.0,551260,833550,304986,587054.4,527774,3686836400,45693700,441962.3,137967600,472929400,6031562.2,510710.0,24969759.1,798575.6,898704.143,5161541,1334114.4,186857.1,549100,296007.2,735931.91668229,295016.00219375,550357.37253976,543206,2603852600,33823000,406582.96240328,135690400,451594300,6095451.9,463965.37170540,31299580.3,665520.9,467318.68621174,5039983,1135491.0,175744.9,544406,297003.8,549192.0,743294.83806808,289996.31891964,551972.04321587,548600,2589795600,404219.36498127,139234075,451648700,6027483.9,476784.59353385,675611.0,476341.26806865,5037619,1134466.2,3428284.2,470918,1738591.6,560017,843223,299596,588338.9,535608,3673205400,442841.3,139791275,472498500,5980645.1,524878.4,917127.899301,5145228.0,1325348.9
2018-07-01,880.8513749503,112.7153466488,170.5959232486,113.5707899448,114.1650192264,103.6234225059,107.0050064768,114.6265605056,143.5188064485,109.4627091947,101.2801162122,113.7723824600,144.9140988273,110.9970362955,209.7138734344,114.4475679731,153.7921834619,3819068.9,476752,1767855.7,588531,842260,297036,580931.0,540619,3842343000,46560200,438425.3,135294800,485723800,6065898.6,527438.7,27196843.5,801570.6,1037544.978,5221627,1365582.8,174025.4,546863,303101.9,738301.84053301,289557.87956058,542966.43772928,549853,2684332200,34036400,404248.02504298,137133000,454288400,6034708.7,473552.96716677,33252577.8,678092.6,498521.79500136,5092532,1156801.8,175440.0,546654,299268.6,551962.3,736394.39773046,291505.50474062,554586.61279920,550425,2622592100,404532.72834902,138456525,454433900,6058083.0,482653.79006020,687282.0,471762.91323855,5069038.5,1148418.1,3825356.8,477941,1758977.9,564738,840687,302068,593422.1,540123,3762978000,442802.8,138845175,479288200,6097117.4,535684.8,988943.615704,5199682.5,1357915.8
2018-10-01,990.6137203644,113.6629688348,173.9561053653,112.1833682262,114.9992308750,104.2227497189,107.3108396580,115.5791078470,143.5682147410,109.6470047900,101.0786218602,112.7826017120,147.0108166325,112.2521130737,213.6624471953,114.9403287269,155.1635166397,4203445.7,501379,1820103.2,572488,866120,315126,614448.7,560037,3799213500,48730000,469377.8,144451200,490181600,6287029.0,598379.1,29220584.1,825304.3,1027979.760,5310940,1395360.2,169663.9,566535,298578.0,748966.51168140,300064.51708104,571229.23023502,564817,2638969600,34897600,413682.69599088,141770200,476887300,6158656.9,535451.89924825,35398097.8,713108.2,487536.96031769,5170563,1174022.0,172620.7,547965,298171.8,553262.5,742737.21993400,293427.28088814,557610.63275182,551128,2655649300,405742.43700887,138276875,457361200,6048807.8,487305.82325812,695870.5,455491.86728947,5076218.5,1151604.9,4232899,483115,1787050.5,559153,854124,305818,598363.2,545307,3811721300,444874.7,138389150,478179100,6175864.7,546963.5,972813.073006,5229466.8,1373825.8
2019-01-01,1067.3886334146,114.7039076691,174.1710570702,113.5302370654,115.1590981099,104.7118838768,107.7233032328,115.6035976455,144.0202633151,110.0000965992,101.7325305542,112.1122862652,147.6307428057,112.7813198957,221.2624867063,115.3374316588,155.8413841024,4371027.2,471743,1757553.5,540673,851230,299272,598242.3,545247,3782618300,48012800,427209.5,138856900,455551100,6138391.5,527507.6,24608601.4,755656.8,926068.433,5140051,1330379.1,166462.2,529074,294593.0,742623.47234007,286318.79694877,557140.05243779,549677,2625180500,37172100,395951.84772659,139940300,437200900,5953614.1,467193.38274424,29214152.1,684930.4,416032.15641529,4968926,1110666.0,173269.0,551170,299613.4,554594.0,747825.62015236,295213.84671178,561462.63516433,555141,2688425300,406093.52439658,138595000,457051400,6056533.9,494232.36767127,686232.5,462611.99940615,5103787.5,1141546.4,4578088,490391,1797909.4,567228,861171,309124,604812.5,549394,3870915500,446693.5,139604875,475015100,6209829.2,557353.3,1023164.009653,5276033.3,1367775.8
2019-04-01,1172.0841900810,116.0384076260,176.8146314964,114.4671239379,115.8434927395,104.6726624456,107.9934819305,116.6064949272,145.1129058298,110.0279813021,101.8513112489,112.2264870208,149.5905040156,114.4055934520,224.1158525682,115.9095202658,158.8890730460,5308389.5,500168,1826761.2,571112,852840,315796,608484.8,550342,3964074700,49513800,446026.3,138494200,480832100,6268759.9,554322.7,26628589.9,788245.0,1030610.719,5376189,1404657.5,187946.1,556302,299478.0,736977.47484510,300600.38740878,563191.49322651,553009,2735414100,35546400,409027.77916877,135667600,461889200,6053135.7,485293.71694758,31724114.9,674404.9,459776.56061852,5157365,1146154.4,174038.3,552985,300658.3,560665.5,747546.81569199,296235.87768936,565073.10243684,556932,2722301700,407436.72528664,139112025,462044600,6048506.7,498762.79610036,686151.2,473119.06180121,5146132,1146708.6,5049453,497730,1831563.5,578170,865966,310078,610228.4,555948,3949429900,448284.6,140289275,480693700,6283923.5,570562.9,1059896.835807,5346193.8,1400830.7
2019-07-01,1295.4023544484,116.9296080078,180.0774859839,114.6314351655,116.7109794450,104.8070469720,108.3908738617,117.1883166192,144.7821293188,110.4680369375,101.7663336904,112.1111997003,151.0274115136,113.9152733366,230.7258264595,116.2707157899,160.9523708932,5575971.0,503287,1880610.2,601595,878250,306040,602919.2,557473,4067358000,48681400,446791.6,136800100,488771200,6299422.6,568393.2,28346031.6,786489.3,1158054.738,5441019,1429799.6,170975.2,555857,306464.9,753079.03554127,294954.36219316,556345.63055961,555675,2818812700,35499500,408536.05001557,137938600,463975600,6013544.5,495182.34296792,34172464.6,678162.2,503429.21613215,5223895,1157786.2,174271.8,556078,300969.1,562233.3,747407.38121516,297109.77382680,565644.28473588,560987,2754814200,407688.46961931,139315075,463963600,6036597.0,502391.88031398,685193.0,475630.22914268,5204395.3,1147913.9,5588207.1,504358,1867290.6,580619,872288,311392,613093,562790,3987488000,450355.6,140376825,482194300,6331792.3,572251.3,1096948.482946,5423570.5,1420513.1
2019-10-01,1492.8040505128,116.2322006009,181.0052582342,115.6687913774,117.5088252025,105.7644621346,108.6667590821,117.8392578733,144.6257742425,111.3812348071,102.5459838913,111.7748287266,152.0621857954,115.7928744125,236.1649459471,116.6380523539,162.7759196219,6303056.4,522449,1924206.0,600183,891790,324405,627991.0,580859,4018606200,51353400,476621.0,143759700,499343600,6436534.3,638268.3,30025082.9,814226.5,1203075.934,5564137,1460370.4,167840.3,578574,303635.6,754473.11002054,304439.96292960,576244.62819002,575560,2769748100,36033800,412875.34577227,138988900,489600700,6095611.5,555741.74950985,36484250.0,714333.3,516370.13985532,5341901,1169060.4,171644.7,558708,303447.6,563838.5,749637.87217812,297755.00544591,563285.74240094,560861,2783614300,405022.95245871,135485275,469606800,5987686.1,505620.17082848,695851.3,481981.21293824,5237772,1147498.2,6342696,503721,1892367.5,587546,880872,314919,612090.6,565789,4024823800,451109.7,137563725,486594900,6323520.8,585421.2,1137800.495520,5475597.5,1436086.9
2020-01-01,1608.6012747820,117.0620937800,186.7682730928,114.8485498749,118.2733108244,105.8917125499,110.0073724316,119.0784997144,145.1019801054,111.2344374452,102.7613885723,111.6797594338,155.2897589965,116.4179841301,245.1217152519,117.1921072475,164.7227545586,6249997.0,488124,1868094.5,546193,864310,288539,580718.9,555835,3923347900,51487300,404693.8,137791500,459774200,6333711.6,559518.6,24865958.1,722186.6,1070119.166,5292718,1417790.1,158097.3,536377,295812.6,734468.14262511,274298.99683310,528711.28440162,546475,2703027100,38266800,371414.21490531,137565600,443489900,5860986.6,479666.11013694,29656556.7,675667.3,433824.96773146,5044763,1122362.6,163989.8,557692,296841.8,552844.0,736393.90021085,281723.63432390,533443.78601347,545597,2766140700,380472.32960688,136177075,463613400,5916531.9,509252.13711231,674772.4,482834.83217473,5166388.3,1150205.5,6529891.1,506395,1910111.6,572004,870939,298322,586814.3,556179,4012728000,423207,138556575,479976100,6380999.7,592809.5,1183044.150847,5426628.3,1456691.5
2020-04-01,1634.1959927390,116.4662244410,188.6766147859,113.6977919982,119.4896296871,105.6377534488,114.0586356799,127.8377671012,142.7533770245,112.5895417411,103.3138300467,114.0265835286,156.1527864219,118.4677529760,249.9502609419,116.7202332116,165.2485466928,6006340.5,470739,1752723.6,492999,786400,249849,527088.6,470505,3690742200,38810500,375514.7,126934900,475617400,5191313.9,529052.1,23775433.1,598320.8,1037559.226,5009931,1223503.6,152345.0,520608,269117.8,658421.37932057,234621.72612871,461451.68119493,428915,2589769200,27240200,336641.42838034,122502000,450089200,4800279.1,448754.44728503,29402852.7,624268.1,412127.76754204,4773286,960059.5,140761.7,518939,270265.2,492031.5,668504.80680940,232026.88094245,463307.29513454,434718,2575438600,335427.12160982,125611975,449633300,4790601.2,462670.44492860,641554.3,431107.10324167,4758707.5,955936.5,5694155.7,468808,1756866.6,503983,798777,245108,528430.1,475747,3675612400,377647.6,128493950,475284600,5195393.6,548067.6,1077108.233981,4978285.8,1214521.6
2020-07-01,1777.6017140024,117.2006609032,190.3121586477,116.1502962379,117.6351951813,106.0175063582,110.0236965193,122.8014518262,143.7027103181,112.0429431939,102.9898238782,114.8188779507,158.8630954765,119.1036647077,268.0747094549,117.7504103616,168.4477286730,6884094.9,488216,1929323.4,585419,863290,281221,588117.0,523268,3897851900,47328600,425252.8,131518400,496391700,6066217.9,589122.6,27786260.4,699669.5,1415738.685,5411028,1419060.5,153548.1,537132,297161.6,734468.14262511,268134.99677379,535375.42415074,498251,2720481300,33467300,383333.11997383,131099900,459979900,5507597.1,488851.68054225,33034592.6,645835.6,535834.67909139,5129120,1095594.1,156321.7,538204,291851.6,536725.3,728099.39150472,269716.75872449,544525.03177982,507643,2659723900,382684.50000398,132541125,460042100,5527720.7,493851.19064358,650869.7,501859.01887293,5127946.3,1087187,6878510.8,489278,1913635.4,561621,856483,285947,599093.1,533668,3821146000,428761.6,135156875,489666100,6098848,588143.7,1344801.391847,5411910.0,1408017.2
2020-10-01,2002.9374533612,118.6695612378,194.6486840408,118.3322701543,118.6317477927,107.1258781734,111.3826921122,122.2985572436,144.5732363656,113.0234287267,102.7438189133,114.7129212690,159.2451195675,122.5955509769,283.6163385664,118.5728240367,173.3520692255,8069381.8,531972,2059455.4,595916,889730,299401,621908.6,554680,3931411200,54579500,455778.4,143563400,508943000,6490522.5,659978.3,31230479.4,733340.1,1525150.868,5609276,1507619.4,160600.8,577716,302621.7,745411.62129860,276779.50976020,557501.37285910,528848,2709721700,36605800,389047.03719340,138453500,485964300,5867153.3,545667.78091797,36008903.5,686592.3,549076.56214413,5286905,1132310.4,163518.1,556770,302549.5,546807.0,733814.89676242,270366.96131139,541001.42054364,514531,2721696100,380489.16900730,134994375,466234500,5766254.9,494666.44463280,666611.8,509212.80595217,5181032,1116997.6,8107256.5,512500,2028983.4,582919,870519,289633,602568.4,538694,3933866800,430032.5,137329725,495799300,6377326.7,606386.3,1443614.168289,5506125.5,1488743.3
